row_id,sample,outcome.x,q60_1,q60_2,q60_3,q60_4,q60_5,q60_6,q60_7,q25_new,ideo5,dem_rep_oth,age,female,race_new,faminc_new,educ,trust_in_govt,trust_in_science,covid_subj_know,relig_scale,faminc_new.NA,faminc_new_Imp,percdist,q60_1_rank,q60_2_rank,q60_3_rank,q60_4_rank,q60_5_rank,q60_6_rank,q60_7_rank,q25_new_rank,avg_perc_rank,covmh,ps,orig_id,id.x,bm,match_id,rankperc,grp,id.y,outcome.y,q22,q59_1,outcome,q60_1a,q60_2a,q60_3a,q60_4a,q60_5a,q60_6a,q60_7a,q60_ingroup,q60_outgroup,q60_1a_rank,q60_2a_rank,q60_3a_rank,q60_4a_rank,q60_5a_rank,q60_6a_rank,q60_7a_rank,outcome_rank,q22_rank,q59_1_rank,q59_1_rank_inv
532,1,1,6,6,5,5,6,2,5,1,2,1,59,0,1,12,5,2.6666666666666665,5,4,0.8302997126043519,0,12,6.12798334556148,984.5,1211,835,836,953.5,138,821,302,825.5714285714286,4.9966703120008615,953.192275040222,2,532,302,532,0,1,532,1,4,1,1,5,5,4,4,5,1,4,5,1,0,0.5,0,0,0,0,1,0.5,0,0,1
635,2,1,7,6,6,6,7,4,4,4,3,1,53,0,1,9,5,2.6666666666666665,5,5,0.2347064458738196,0,9,7.190357383594594,1356,1211,1255,1278.5,1400,723.5,432.5,1263,1093.7857142857142,5.478271567402009,886.7329900254899,3,635,302,634,1,0,635,1,11,2,1,6,5,5,5,6,3,3,6,3,1,0.5,1,1,1,1,0,0.5,1,1,0
536,1,1,6,7,6,6,6,4,6,2,3,1,58,0,1,13,6,3,5,5,0.5081428766935814,0,13,4.816830284924968,984.5,1456.5,1255,1278.5,953.5,723.5,1208.5,843,1122.857142857143,7.244245545975731,1019.4173452396359,3,536,303,536,1,1,536,1,2,2,1,5,6,5,5,5,3,5,5,3,0.5,1,1,1,0.5,1,1,0.5,0,0.5,0.5
760,1,1,6,6,5,4,6,2,5,3,2,1,65,0,1,12,5,3,4,5,0.5606952237580402,0,12,7.321351886338579,984.5,1211,835,372,953.5,138,821,1140.5,759.2857142857143,8.447680306061656,948.4195450950057,2,760,303,759,0,0,760,1,12,2,1,5,5,4,3,5,1,4,5,1,0.5,0,0,0,0.5,0,0,0.5,1,0.5,0.5
537,1,0,1,4,4,4,4,4,4,1,3,3,50,0,1,2,6,1,3,5,0.8038866840016421,0,2,8.705847664439691,41,483.5,411,372,239,723.5,432.5,302,386.07142857142856,15.061684387474763,582.2452113495009,3,537,304,537,0,1,537,0,5,5,0,0,3,3,3,3,3,3,NA,NA,0,0,0,0.5,0,0.5,1,0.5,1,1,0
835,1,0,3,5,5,4,7,4,3,1,4,3,51,0,1,1,5,2,3,4,0.3560968933899,0,1,12.870063654106021,272,838,835,372,1400,723.5,184,302,660.6428571428571,7.673450827242663,649.9130416083739,4,835,304,834,1,0,835,0,0,1,0,2,4,4,3,6,3,2,NA,NA,1,1,1,0.5,1,0.5,0,0.5,0,0,1
540,1,1,5,3,5,5,6,4,5,2,1,1,58,1,4,12,5,3,5,3,0.5606952237580402,0,12,5.149513825298461,658.5,238.5,835,836,953.5,723.5,821,843,723.7142857142857,7.171399306065782,1013.9097044231625,1,540,305,540,0,1,540,1,25,2,1,4,2,4,4,5,3,4,5,3,0,0,0.5,0.5,0.5,1,1,0.5,1,0,1
958,2,1,7,5,5,5,6,3,4,2,1,1,52,1,4,11,6,2,5,4,0.9199397837689887,0,11,4.650731762082715,1356,838,835,836,953.5,328,432.5,843,797,7.352793031683389,895.4389684304676,1,958,305,957,1,0,958,1,1,4,1,6,4,4,4,5,2,3,5,2,1,1,0.5,0.5,0.5,0,0,0.5,0,1,0
541,1,1,6,6,6,6,6,6,6,1,6,3,62,1,1,3,2,2,3.5,3,0.7982756261119474,0,3,2.1404335480483634,984.5,1211,1255,1278.5,953.5,1339,1208.5,302,1175.7142857142858,6.793097703031573,644.0780115330505,6,541,306,541,1,1,541,1,4,3,1,5,5,5,5,5,5,5,NA,NA,1,1,1,1,1,1,1,0.5,0,0.5,0.5
694,1,1,4,5,4,5,4,4,4,2,6,3,61,1,1,2,2,2,3.5,2,0.42082934172711095,0,2,4.385352514318669,438.5,838,411,836,239,723.5,432.5,843,559.7857142857143,6.47220961538918,592.8416302042856,6,694,306,693,0,0,694,1,18,3,1,3,4,3,4,3,3,3,NA,NA,0,0,0,0,0,0,0,0.5,1,0.5,0.5
543,1,0,5,4,4,4,6,3,4,1,3,3,31,0,4,10,6,1.6666666666666667,4.5,5,0.34898042972492127,0,10,2.186605370513247,658.5,483.5,411,372,953.5,328,432.5,302,519.8571428571429,9.733311249377953,747.6571794059713,3,543,307,543,0,1,543,0,25,4,0,4,3,3,3,5,2,3,NA,NA,0,0.5,0.5,0,1,0,0,0,1,0.5,0.5
892,1,1,7,4,4,5,5,4,5,1,3,3,26,0,4,9,5,2,4,4,0.7264267141097577,0,9,6.61884702873951,1356,483.5,411,836,475,723.5,821,302,729.4285714285714,4.741777785040897,732.5986406550109,3,892,307,891,1,0,892,1,3,4,1,6,3,3,4,4,3,4,NA,NA,1,0.5,0.5,1,0,1,1,1,0,0.5,0.5
548,1,0,2,2,3,4,6,6,4,1,4,3,58,1,1,6,2,1.3333333333333333,2,3,0.6823593814150813,0,6,12.244131255903222,155.5,120.5,161.5,372,953.5,1339,432.5,302,504.92857142857144,5.271389009513671,549.2522794990967,4,548,308,548,1,1,548,0,0,3,0,1,1,2,3,5,5,3,NA,NA,0.5,0,0,0.5,1,1,0.5,0.5,0,0.5,0.5
1483,1,0,2,4,4,4,4,2,4,5,3,3,58,1,1,6,3,1.5,2.5,4,0.04091966607362801,0,6,8.270377792650049,155.5,483.5,411,372,239,138,432.5,1349.5,318.7857142857143,6.2754054156148005,584.8936149837226,3,1483,308,1480,0,0,1483,0,50,3,0,1,3,3,3,3,1,3,NA,NA,0.5,1,1,0.5,0,0,0.5,0.5,1,0.5,0.5
551,1,1,6,5,5,5,4,5,5,1,4,2,78,0,1,8,2,1.6666666666666667,2,2,0.11331599835773912,0,8,3.2543499214255864,984.5,838,835,836,239,1125.5,821,302,811.2857142857143,10.271383089485974,673.4368069916396,4,551,309,551,1,1,551,1,13,3,1,5,4,4,4,3,4,4,4,3,1,1,1,0.5,0,1,1,1,1,0,1
1422,1,0,2,4,4,5,7,2,3,1,5,2,71,0,1,5,2,2,1.5,4,0.08416586834542218,0,5,13.345880472138088,155.5,483.5,411,836,1400,138,184,302,515.4285714285714,6.870307173084696,618.2338307975655,5,1422,309,1420,0,0,1422,0,5,5,0,1,3,3,4,6,1,2,1,6,0,0,0,0.5,1,0,0,0,0,1,0
555,1,1,7,7,7,5,1,7,5,1,5,2,78,1,1,NA,2,1.3333333333333333,2,4,0.11331599835773912,1,6.0595419847328245,35.18525597732027,1356,1456.5,1474,836,25,1465,821,302,1061.9285714285713,14.644189815628057,628.9294138298505,5,555,310,555,1,1,555,1,2,2,1,6,6,6,4,0,6,4,6,0,0.5,1,1,1,0,1,0,0.5,0,1,0
1458,1,1,7,4,4,4,3,6,6,1,4,2,83,1,1,NA,2,1,2,4,0.04091966607362801,1,6.0595419847328245,16.116533567900664,1356,483.5,411,372,107,1339,1208.5,302,753.8571428571429,16.45091767178356,671.2670145494257,4,1458,310,1455,0,0,1458,1,26,1,1,6,3,3,3,2,5,5,5,2,0.5,0,0,0,1,0,1,0.5,1,0,1
562,1,1,7,6,4,5,6,4,5,2,2,1,28,1,1,NA,5,3,5,4,0.7065827288901053,1,6.0595419847328245,7.080360214714369,1356,1211,411,836,953.5,723.5,821,843,901.7142857142857,11.99203065667211,892.5701225871614,2,562,311,561,1,1,562,1,6,3,1,6,5,3,4,5,3,4,5,3,1,1,1,1,0.5,1,0.5,0.5,0,0,1
855,1,1,6,3,3,4,6,3,5,2,1,1,25,1,1,8,5,3,5,4,0.11331599835773912,0,8,9.120461061206482,984.5,238.5,161.5,372,953.5,328,821,843,551.2857142857143,10.31330381089248,910.9301037048045,1,855,311,854,0,0,855,1,22,4,1,5,2,2,3,5,2,4,5,2,0,0,0,0,0.5,0,0.5,0.5,1,1,0
565,1,0,3,2,4,4,6,4,4,1,4,2,57,0,1,2,2,1.3333333333333333,2.5,2,0.8282468865471464,0,2,6.281271165480415,272,120.5,411,372,953.5,723.5,432.5,302,469.2857142857143,7.149112092979676,542.4778695179366,4,565,312,564,1,1,565,0,5,3,0,2,1,3,3,5,3,3,3,5,1,1,1,1,1,1,1,0.5,0,0.5,0.5
852,1,0,1,1,1,1,1,1,1,1,3,2,63,0,1,2,2,2,2.5,2,0.8282468865471464,0,2,12.301802027408613,41,31,22,19.5,25,31,29.5,302,28.428571428571427,7.770439257003098,590.8913568511309,3,852,312,851,0,0,852,0,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.5,0.5
568,1,0,2,7,5,6,4,5,6,1,5,2,73,1,1,9,3,2.3333333333333335,2,5,0.16231011358970848,0,9,27.360668895834,155.5,1456.5,835,1278.5,239,1125.5,1208.5,302,899.7857142857143,11.051521367985371,674.3209764073159,5,568,313,567,1,1,568,0,0,4,0,1,6,4,5,3,4,5,4,3,0.5,1,1,1,0,1,1,0.5,0,0.5,0.5
1283,1,0,2,2,4,4,7,4,4,2,5,2,66,1,1,NA,4,2.3333333333333335,3,3,0.467086355549473,1,6.0595419847328245,10.408995317057148,155.5,120.5,411,372,1400,723.5,432.5,843,516.4285714285714,12.146973139563574,710.5248731249085,5,1283,313,1281,0,0,1283,0,21,4,0,1,1,3,3,6,3,3,3,6,0.5,0,0,0,1,0,0,0.5,1,0.5,0.5
573,1,0,4,6,6,6,6,6,6,2,6,3,42,1,1,2,3,2,4,3,0.7086355549473107,0,2,5.632292167244028,438.5,1211,1255,1278.5,953.5,1339,1208.5,843,1097.7142857142858,7.001478446069682,634.9668216926784,6,573,314,572,1,1,573,0,15,4,0,3,5,5,5,5,5,5,NA,NA,0.5,1,1,1,0.5,0.5,1,0.5,0,0.5,0.5
1086,1,0,4,2,4,4,6,6,4,4,6,3,40,1,1,4,1,2,3.5,3,0.6523881209798822,0,4,13.10289441543685,438.5,120.5,411,372,953.5,1339,432.5,1263,581,6.272093277404506,600.6373160168752,6,1086,314,1085,0,0,1086,0,33,4,0,3,1,3,3,5,5,3,NA,NA,0.5,0,0,0,0.5,0.5,0,0.5,1,0.5,0.5
576,1,0,5,4,4,5,6,1,4,3,2,1,58,0,1,2,2,2.6666666666666665,4,3,0.9199397837689887,0,2,9.176438433411302,658.5,483.5,411,836,953.5,31,432.5,1140.5,543.7142857142857,6.670165060273765,759.2986880273476,2,576,315,575,0,1,576,0,49,3,0,4,3,3,4,5,0,3,5,0,0,0,0.5,0.5,0.5,0,0,0,1,0,1
1200,2,1,7,5,4,5,6,4,6,2,2,1,63,0,1,4,3,2.3333333333333335,5,4,0.9199397837689887,0,4,6.116136239160519,1356,838,411,836,953.5,723.5,1208.5,843,903.7857142857143,5.625101116798805,826.4943897925725,2,1200,315,1199,1,0,1200,1,4,4,1,6,4,3,4,5,3,5,5,3,1,1,0.5,0.5,0.5,1,1,1,0,1,0
577,1,1,5,4,5,5,6,3,5,2,3,3,59,0,1,6,2,1,4.5,5,0.9199397837689887,0,6,2.7505628883795246,658.5,483.5,835,836,953.5,328,821,843,702.2142857142857,12.533044887991895,681.8245007865697,3,577,316,576,0,1,577,1,2,3,1,4,3,4,4,5,2,4,NA,NA,0,0,1,1,0.5,1,0,0.5,1,0.5,0.5
893,1,1,7,6,2,4,6,2,7,1,3,3,62,0,1,3,2,2,5,2,0.9199397837689887,0,3,36.136269904009616,1356,1211,77.5,372,953.5,138,1450,302,794,11.71716967733596,787.3623895084063,3,893,316,892,1,0,893,1,1,3,1,6,5,1,3,5,1,6,NA,NA,1,1,0,0,0.5,0,1,0.5,0,0.5,0.5
581,1,0,3,3,3,3,3,3,3,6,6,3,41,0,2,6,3,2,2.5,2,0.1929656493773094,0,6,3.1334491184779307,272,238.5,161.5,133,107,328,184,1403,203.42857142857142,5.111939521420079,472.4479140063323,6,581,317,580,1,1,581,0,51,3,0,2,2,2,2,2,2,2,NA,NA,1,1,0.5,0.5,1,1,1,0.5,0,0.5,0.5
1374,2,0,1,2,3,3,1,1,1,7,6,3,35,0,2,NA,2,1,3,3,0.9199397837689887,1,6.0595419847328245,15.81460278543837,41,120.5,161.5,133,25,31,29.5,1466,77.35714285714286,14.277541104523833,430.06901665986226,6,1374,317,1372,0,0,1374,0,74,3,0,0,1,2,2,0,0,0,NA,NA,0,0,0.5,0.5,0,0,0,0.5,1,0.5,0.5
584,2,1,6,6,6,6,6,3,6,4,1,1,56,1,1,8,5,3,4.5,4,0.6169426577254686,0,8,5.788440343118611,984.5,1211,1255,1278.5,953.5,328,1208.5,1263,1031.2857142857142,4.099122359462849,959.2268688873744,1,584,318,583,0,1,584,1,16,2,1,5,5,5,5,5,2,5,5,2,0.5,0.5,1,0.5,0,0,0.5,0.5,1,0,1
995,2,1,6,6,5,6,7,4,6,2,1,1,55,1,1,6,5,3,5,4,0.6024360202545503,0,6,4.689142725628935,984.5,1211,835,1278.5,1400,723.5,1208.5,843,1091.5714285714287,3.8197586321254486,970.7623377499925,1,995,318,994,1,0,995,1,8,3,1,5,5,4,5,6,3,5,6,3,0.5,0.5,0,0.5,1,1,0.5,0.5,0,1,0
588,2,1,5,5,4,5,6,2,4,2,3,1,50,0,1,9,3,2.6666666666666665,4.5,4,0.8282468865471464,0,9,6.133230511300386,658.5,838,411,836,953.5,138,432.5,843,609.6428571428571,3.8465794834194065,829.0955523871642,3,588,319,587,0,1,588,1,3,2,1,4,4,3,4,5,1,3,5,1,0,0,0,0,0.5,0,0.5,0.5,0,0,1
1351,2,1,6,6,6,6,6,4,4,4,2,1,52,0,1,11,5,2.6666666666666665,4.5,4,0.19351306965923085,0,11,4.849109043814922,984.5,1211,1255,1278.5,953.5,723.5,432.5,1263,976.9285714285714,4.591267904737735,879.0367316637765,2,1351,319,1349,1,0,1351,1,50,4,1,5,5,5,5,5,3,3,5,3,1,1,1,1,0.5,1,0.5,0.5,1,1,0
589,2,0,3,4,4,4,6,6,4,1,3,3,26,1,1,1,2,2,3.5,2,0.5006158478171615,0,1,8.459523244337872,272,483.5,411,372,953.5,1339,432.5,302,609.0714285714286,5.9888360810934484,556.3554359260385,3,589,320,588,0,1,589,0,2,4,0,2,3,3,3,5,5,3,NA,NA,0,0,0,0,1,1,0,0.5,0,0,1
910,2,0,4,5,5,5,5,4,5,4,3,3,32,1,1,1,2,1.6666666666666667,3,3,0.6169426577254686,0,1,1.86088909315641,438.5,838,835,836,475,723.5,821,1263,709.5714285714286,5.373433575506965,528.4071009531501,3,910,320,909,1,0,910,0,26,5,0,3,4,4,4,4,3,4,NA,NA,1,1,1,1,0,0,1,0.5,1,1,0
590,2,1,6,5,5,5,6,4,5,1,2,1,46,1,1,8,4,2,4.5,3,0.27015190912823317,0,8,0.6437339651479127,984.5,838,835,836,953.5,723.5,821,302,855.9285714285714,5.106289801813219,743.4796343461646,2,590,321,589,0,1,590,1,49,4,1,5,4,4,4,5,3,4,5,3,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,1,1,0
1426,1,1,6,5,5,5,6,4,6,2,2,1,50,1,1,11,5,1.6666666666666667,3.5,3,0.6169426577254686,0,11,1.6946813659496256,984.5,838,835,836,953.5,723.5,1208.5,843,911.2857142857143,6.222066480943211,712.243363622677,2,1426,321,1424,1,0,1426,1,13,2,1,5,4,4,4,5,3,5,5,3,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0,0,1
594,2,0,3,4,4,5,7,5,4,3,5,2,57,1,1,9,4,2.3333333333333335,4,2,0.3560968933899,0,9,7.551100046525167,272,483.5,411,836,1400,1125.5,432.5,1140.5,708.6428571428571,6.540440764133018,761.4373871529287,5,594,322,593,0,1,594,0,2,5,0,2,3,3,4,6,4,3,4,6,0,0,0,0.5,1,0.5,0.5,0.5,0,1,0
1079,1,0,6,6,5,5,6,5,4,2,5,2,51,1,1,12,6,2,4,3,0.3143560968933898,0,12,5.3156657711708535,984.5,1211,835,836,953.5,1125.5,432.5,843,911.1428571428571,7.66265496606392,808.7505178517844,5,1079,322,1078,1,0,1079,0,10,4,0,5,5,4,4,5,4,3,4,5,1,1,1,0.5,0,0.5,0.5,0.5,1,0,1
595,2,1,6,4,4,4,6,4,5,1,3,3,50,0,1,NA,2,2,5,4,0.5831394553168194,1,6.0595419847328245,3.65881082647558,984.5,483.5,411,372,953.5,723.5,821,302,678.4285714285714,12.715852727735347,783.3144008633207,3,595,323,594,0,1,595,1,25,3,1,5,3,3,3,5,3,4,NA,NA,1,0,0,0,0.5,1,0.5,0.5,1,0,1
658,2,1,5,5,5,5,6,3,5,5,2,3,47,0,1,5,4,2,4.5,4,0.9199397837689887,0,5,1.9101227478178742,658.5,838,835,836,953.5,328,821,1349.5,752.8571428571429,3.911900958275759,749.0207304475201,2,658,323,657,1,0,658,1,6,4,1,4,4,4,4,5,2,4,NA,NA,0,1,1,1,0.5,0,0.5,0.5,0,1,0
599,2,1,6,7,6,6,7,6,6,2,2,3,74,0,1,3,2,3,5,4,0.7386068153825097,0,3,4.752574990444235,984.5,1456.5,1255,1278.5,1400,1339,1208.5,843,1274.5714285714287,7.7191080202017925,983.2657274410498,2,599,324,598,1,1,599,1,44,2,1,5,6,5,5,6,5,5,NA,NA,1,1,1,1,1,1,0.5,0.5,1,0.5,0.5
833,1,1,5,5,5,5,6,4,6,3,3,3,70,0,1,3,4,3,4.5,4,0.9199397837689887,0,3,2.0224275161441128,658.5,838,835,836,953.5,723.5,1208.5,1140.5,864.7142857142857,8.636429439894943,943.154263189116,3,833,324,832,0,0,833,1,15,2,1,4,4,4,4,5,3,5,NA,NA,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5
601,2,1,7,6,6,6,6,3,5,2,3,1,40,1,1,9,5,3,5,2,0.6024360202545503,0,9,4.778519068582398,1356,1211,1255,1278.5,953.5,328,821,843,1029,8.307161565792022,920.6667024886367,3,601,325,600,0,1,601,1,9,4,1,6,5,5,5,5,2,4,5,2,1,0.5,0.5,0.5,0.5,0,0,0.5,0,1,0
786,1,1,6,6,6,6,6,5,6,2,2,1,38,1,1,NA,5,3,5,4,0.9199397837689887,1,6.0595419847328245,1.4795533767649025,984.5,1211,1255,1278.5,953.5,1125.5,1208.5,843,1145.2142857142858,12.215094376254212,895.8079335457143,2,786,325,785,1,0,786,1,18,2,1,5,5,5,5,5,4,5,5,4,0,0.5,0.5,0.5,0.5,1,1,0.5,1,0,1
602,2,1,6,6,6,5,6,5,5,2,2,3,65,1,1,10,4,3,4,4,0.5344190502258107,0,10,2.7968250947928066,984.5,1211,1255,836,953.5,1125.5,821,843,1026.642857142857,5.591444265059097,904.390424860947,2,602,326,601,0,1,602,1,25,3,1,5,5,5,4,5,4,4,NA,NA,0.5,0.5,0.5,0,1,0.5,0,0.5,1,0.5,0.5
942,2,1,6,6,6,6,5,5,6,2,3,3,66,1,1,8,5,2,4.5,3,0.37895169016012037,0,8,3.062836909930663,984.5,1211,1255,1278.5,475,1125.5,1208.5,843,1076.857142857143,4.659498121725493,849.127203957154,3,942,326,941,1,0,942,1,13,3,1,5,5,5,5,4,4,5,NA,NA,0.5,0.5,0.5,1,0,0.5,1,0.5,0,0.5,0.5
603,2,1,6,6,6,5,6,4,5,2,2,1,39,0,1,6,5,2.3333333333333335,5,3,0.9199397837689887,0,6,2.471703829984106,984.5,1211,1255,836,953.5,723.5,821,843,969.2142857142857,5.140319689939784,813.6971156057035,2,603,327,602,1,1,603,1,2,4,1,5,5,5,4,5,3,4,5,3,0.5,1,1,0.5,0.5,0.5,1,0.5,0,1,0
1364,2,1,6,5,5,5,6,4,4,2,1,1,43,0,1,3,4,2,4.5,4,0.9199397837689887,0,3,2.364890045083049,984.5,838,835,836,953.5,723.5,432.5,843,800.4285714285714,6.194580584310786,750.8725629460099,1,1364,327,1362,0,0,1364,1,26,3,1,5,4,4,4,5,3,3,5,3,0.5,0,0,0.5,0.5,0.5,0,0.5,1,0,1
613,2,1,6,5,5,5,5,5,5,1,3,3,51,1,1,9,3,2,4,2,0.5496099630491308,0,9,1.3418601256670732,984.5,838,835,836,475,1125.5,821,302,845,4.5826588795074645,709.8875363948863,3,613,328,612,0,1,613,1,7,4,1,5,4,4,4,4,4,4,NA,NA,0.5,0,0,0,0,1,0,0.5,0.5,1,0
656,2,1,6,6,6,6,6,4,6,2,2,3,53,1,1,11,5,2,4,3,0.31914602436020245,0,11,2.695555641788318,984.5,1211,1255,1278.5,953.5,723.5,1208.5,843,1087.7857142857142,5.2788775445568605,765.7506131993874,2,656,328,655,1,0,656,1,7,3,1,5,5,5,5,5,3,5,NA,NA,0.5,1,1,1,1,0,1,0.5,0.5,0,1
618,2,1,1,2,3,2,3,3,2,2,3,1,66,1,1,5,4,1.3333333333333333,4,3,0.6024360202545503,0,5,8.72491080541406,41,120.5,161.5,65,107,328,94.5,843,131.07142857142858,5.377006213406806,734.9134720309345,3,618,329,617,0,1,618,1,95,5,1,0,1,2,1,2,2,1,2,2,0,0,0,0,0,1,0,0.5,1,0.5,0.5
1001,2,1,5,4,4,4,4,2,4,2,2,1,59,1,1,4,4,2,4,4,0.9199397837689887,0,4,3.4739428606820426,658.5,483.5,411,372,239,138,432.5,843,390.64285714285717,5.317165221323842,737.4721338040232,2,1001,329,1000,1,0,1001,1,3,5,1,4,3,3,3,3,1,3,3,1,1,1,1,1,1,0,1,0.5,0,0.5,0.5
620,1,0,2,4,4,4,4,4,4,1,4,2,64,1,4,5,4,1,2,3,0.19351306965923085,0,5,4.621185533366174,155.5,483.5,411,372,239,723.5,432.5,302,402.42857142857144,5.875021317443388,537.0739260097122,4,620,330,619,0,1,620,0,0,5,0,1,3,3,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0,1,1,0.5,0,0.5,0.5
867,1,0,2,4,4,4,7,2,3,1,4,2,62,1,4,8,3,1.6666666666666667,2.5,4,0,0,8,12.11299741522819,155.5,483.5,411,372,1400,138,184,302,449.14285714285717,6.248307384247365,670.1073901691055,4,867,330,866,1,0,867,0,24,5,0,1,3,3,3,6,1,2,1,6,0.5,0.5,0.5,0.5,1,0,0,0.5,1,0.5,0.5
622,2,1,6,6,6,6,6,4,6,2,1,3,39,1,1,6,3,3,4.5,3,0.9199397837689887,0,6,2.695555641788318,984.5,1211,1255,1278.5,953.5,723.5,1208.5,843,1087.7857142857142,5.405557274183556,836.951932206736,1,622,331,621,1,1,622,1,7,4,1,5,5,5,5,5,3,5,NA,NA,1,1,1,1,1,1,1,0.5,0,0,1
1137,1,1,5,5,5,5,5,3,5,1,1,3,46,1,1,9,5,2,4,5,0.11331599835773912,0,9,2.258635128467628,658.5,838,835,836,475,328,821,302,684.5,9.679409485501042,781.2697955422907,1,1137,331,1136,0,0,1137,1,12,5,1,4,4,4,4,4,2,4,NA,NA,0,0,0,0,0,0,0,0.5,1,1,0
623,1,1,6,7,5,5,6,4,5,1,3,1,71,0,1,14,5,2.6666666666666665,4.5,2,0.9199397837689887,0,14,5.855500274563839,984.5,1456.5,835,836,953.5,723.5,821,302,944.2857142857143,12.175187860391718,980.755353916743,3,623,332,622,1,1,623,1,5,3,1,5,6,4,4,5,3,4,5,3,0,1,1,0.5,0.5,0.5,0.5,0.5,1,1,0
865,1,1,7,4,4,5,6,4,5,1,2,1,75,0,1,12,6,2.3333333333333335,5,4,0.16231011358970848,0,12,6.6705636930057475,1356,483.5,411,836,953.5,723.5,821,302,797.7857142857143,7.990078092767387,1014.714680604462,2,865,332,864,0,0,865,1,2,2,1,6,3,3,4,5,3,4,5,3,1,0,0,0.5,0.5,0.5,0.5,0.5,0,0,1
624,2,1,2,2,4,4,7,4,7,1,4,2,77,1,1,7,3,2,4,5,0.15450937457232788,0,7,22.171731245161237,155.5,120.5,411,372,1400,723.5,1450,302,661.7857142857143,6.298265786460321,856.6326974745054,4,624,333,623,0,1,624,1,2,4,1,1,1,3,3,6,3,6,3,6,0,0,0,0,1,0,1,0.5,0,0.5,0.5
1150,1,1,6,5,5,6,5,6,5,1,5,2,76,1,1,4,2,2,4,3,0.5496099630491308,0,4,5.284496794289203,984.5,838,835,1278.5,475,1339,821,302,938.7142857142857,6.434121112975898,824.8760624333249,5,1150,333,1149,1,0,1150,1,10,4,1,5,4,4,5,4,5,4,5,4,1,1,1,1,0,1,0,0.5,1,0.5,0.5
625,2,0,7,5,5,5,2,1,5,7,4,3,68,0,1,8,4,1.3333333333333333,1.5,3,0.11331599835773912,0,8,25.43565664920994,1356,838,835,836,65.5,31,821,1466,683.2142857142857,6.888828653345999,592.3644890852244,4,625,334,624,1,1,625,0,0,3,0,6,4,4,4,1,0,4,NA,NA,1,1,1,1,0,0,1,0.5,0.5,0,1
1229,1,0,3,4,4,3,7,2,4,1,5,3,66,0,1,9,4,1.6666666666666667,1,3,0.4256192691939235,0,9,11.912029460382392,272,483.5,411,133,1400,138,432.5,302,467.14285714285717,6.836450189713086,541.1680788261358,5,1229,334,1227,0,0,1229,0,0,5,0,2,3,3,2,6,1,3,NA,NA,0,0,0,0,1,1,0,0.5,0.5,1,0
630,2,1,7,4,5,5,6,4,5,1,3,1,48,1,1,10,2,2.6666666666666665,5,4,0.8282468865471464,0,10,5.119636909868787,1356,483.5,835,836,953.5,723.5,821,302,858.3571428571429,8.735218439894524,858.4417757143503,3,630,335,629,1,1,630,1,27,1,1,6,3,4,4,5,3,4,5,3,1,0.5,1,1,1,1,1,0.5,1,0,1
1405,1,1,5,4,4,4,5,2,4,1,2,1,49,1,1,10,2,3,4.5,4,0.37895169016012037,0,10,2.6010440397322236,658.5,483.5,411,372,475,138,432.5,302,424.35714285714283,8.42130659267369,849.3687806661447,2,1405,335,1403,0,0,1405,1,11,3,1,4,3,3,3,4,1,3,4,1,0,0.5,0,0,0,0,0,0.5,0,1,0
633,1,0,4,4,4,5,4,4,4,1,6,3,73,0,1,9,4,2,4,3,0.5831394553168194,0,9,2.8241328506583274,438.5,483.5,411,836,239,723.5,432.5,302,509.14285714285717,7.888185852099711,796.7512192623692,6,633,336,632,1,1,633,0,3,4,0,3,3,3,4,3,3,3,NA,NA,0.5,0.5,0,1,0.5,1,0.5,0,0,1,0
687,1,1,4,4,5,4,4,3,4,4,6,3,80,0,1,6,5,2,4,2,0.8302997126043519,0,6,4.036010990655586,438.5,483.5,835,372,239,328,432.5,1263,446.92857142857144,14.635426906980435,840.3627979662961,6,687,336,686,0,0,687,1,10,3,1,3,3,4,3,3,2,3,NA,NA,0.5,0.5,1,0,0.5,0,0.5,1,1,0,1
634,1,1,2,1,6,6,5,3,5,5,4,2,27,0,1,NA,2,3,3,3,0.5229232243054603,1,6.0595419847328245,34.5885209558407,155.5,31,1255,1278.5,475,328,821,1349.5,620.5714285714286,13.96374392700451,687.9988393904742,4,634,337,633,1,1,634,1,60,2,1,1,0,5,5,4,2,4,2,4,0,0,1,1,0.5,0.5,0.5,1,1,0,1
1184,2,0,4,3,5,3,5,3,5,4,3,2,21,0,1,NA,2,3,4,4,0.8282468865471464,1,6.0595419847328245,11.833284668335764,438.5,238.5,835,133,475,328,821,1263,467,14.515466165479678,753.4359768247822,3,1184,337,1183,0,0,1184,0,25,3,0,3,2,4,2,4,2,4,2,4,1,1,0,0,0.5,0.5,0.5,0,0,1,0
